passage_id,question,passage,is_negative
1996_465.txt:Art.6,Jakie muszą być minimalne udziały przy podziale spółki handlowej?," Art. 6.
 §1. Spółka dominująca ma obowiązek zawiadomić spółkę kapitałową zależną o
     powstaniu stosunku dominacji w terminie dwóch tygodni od dnia powstania
     tego stosunku, pod rygorem zawieszenia wykonywania prawa głosu z akcji
     albo udziałów spółki dominującej reprezentujących więcej niż 33%  kapitału
     zakładowego spółki zależnej.
 §2. Nabycie lub wykonywanie praw z akcji albo udziałów przez spółkę albo
     spółdzielnię zależną uważa się za nabycie albo wykonywanie praw przez
     spółkę dominującą.
 §3. Uchwała zgromadzenia wspólników albo walnego zgromadzenia, powzięta z
     naruszeniem § 1 jest nieważna, chyba że spełnia wymogi kworum oraz
     większości głosów bez uwzględnienia głosów nieważnych.
 §4. Akcjonariusz, wspólnik, członek zarządu albo rady nadzorczej spółki
     kapitałowej może żądać, aby spółka handlowa, która jest wspólnikiem albo
     akcjonariuszem w tej spółce udzieliła informacji, czy pozostaje ona w
     stosunku dominacji lub zależności wobec określonej spółki handlowej albo
     spółdzielni będącej wspólnikiem albo akcjonariuszem w tej samej spółce
     kapitałowej. Uprawniony może żądać również ujawnienia liczby akcji lub
     głosów albo liczby udziałów lub głosów, jakie spółka handlowa posiada w
     spółce kapitałowej, o której mowa w zdaniu pierwszym, w tym także jako
     zastawnik, użytkownik lub na podstawie porozumień z innymi osobami.
     Żądanie udzielenia informacji oraz odpowiedzi powinny być złożone na
     piśmie.
 §5. Odpowiedzi na pytania określone w § 4 należy udzielić uprawnionemu oraz
     właściwej spółce kapitałowej w terminie dziesięciu dni od dnia otrzymania
     żądania. Do dnia udzielenia odpowiedzi zobowiązana spółka handlowa nie
     może wykonywać praw z akcji albo udziałów w spółce kapitałowej, o której
     mowa w § 4 zdanie pierwsze, chyba że udzieliła odpowiedzi w terminie.
 §6. Przepisy § 1, 2, 4 i 5 stosuje się odpowiednio w razie ustania stosunku
     zależności. Obowiązki określone w tych przepisach spoczywają na spółce,
     która przestała być spółką dominującą.
 §7. Przepisy § 1-6 nie naruszają przepisów odrębnych ustaw dotyczących
     obowiązku zawiadomienia o nabyciu akcji, udziałów lub o uzyskaniu pozycji
     dominującej w spółce handlowej albo spółdzielni. W razie zbiegu przepisów,
     które nie mogą być stosowane łącznie, stosuje się przepisy tej ustawy,
     która przewiduje surowsze obowiązki lub sankcje.
                                        
                                    ",1
1995_618.txt:Art.14,Jakie statki mogą łowić w polskim morzu?," Art. 14.
 1. Minister Transportu i Gospodarki Morskiej, w porozumieniu z zainteresowanymi
   ministrami, może określać, w drodze rozporządzenia, szczegółowe 
   przepisy w zakresie zapobiegania zanieczyszczaniu morza przez statki.
 2. Minister Transportu i Gospodarki Morskiej może, w drodze zarządzenia, 
   wprowadzać do stosowania zalecenia dotyczące zapobiegania zanieczyszczaniu
   morza przez statki, uchwalone przez Międzynarodową Organizację 
   Morską lub Komisję Ochrony Środowiska Morskiego Morza Bałtyckiego, 
   zwaną dalej ""Komisją Helsińską"".
 3. Minister Transportu i Gospodarki Morskiej może, w drodze rozporządzenia,
   uznać za obowiązujące przepisy techniczne w zakresie zapobiegania 
   zanieczyszczaniu morza, dotyczące projektowania, konstrukcji i wyposażenia
   statków, wydane dla:
    1) statków klasyfikowanych przez polską instytucję klasyfikacyjną - przez 
      tę instytucję,
    2) statków o przynależności polskiej, będących w klasyfikacji zagranicznych
      instytucji klasyfikacyjnych - przez te instytucje.
 4. Minister Transportu i Gospodarki Morskiej określi, w drodze rozporządzenia,
   tryb przeprowadzania przeglądów i inspekcji, wzory międzynarodowych
   świadectw i sposób ich potwierdzania oraz wysokość opłat za 
   czynności, o których mowa w art. 8 ust. 4.
 
                                    
                               Rozdział 3
           Zatapianie ze statków odpadów i innych substancji
                                    
                               ",1
1995_618.txt:Art.25,Jakie statki mogą łowić w polskim morzu?," Art. 25.
 1. Minister Transportu i Gospodarki Morskiej może wydać decyzję o zastosowaniu
   na polskich obszarach morskich, w stosunku do statków o polskiej 
   przynależności, niezbędnych środków, łącznie z zatopieniem lub zniszczeniem
   statku, w celu zapobieżenia, ograniczenia lub usunięcia poważnego i 
   bezpośredniego niebezpieczeństwa grożącego polskim wybrzeżom lub 
   związanym z nimi interesom, powstałego na skutek zanieczyszczenia lub 
   zagrożenia zanieczyszczeniem morza.
 2. W sytuacji, o której mowa w ust. 1, do obcych statków znajdujących się na 
   polskich obszarach morskich stosuje się odpowiednio postanowienia Międzynarodowej
   konwencji dotyczącej interwencji na morzu pełnym w razie 
   zanieczyszczenia olejami, sporządzonej w Brukseli dnia 29 listopada 1969 
   r. (Dz.U. z 1976 r. Nr 35, poz. 207), oraz uzupełniającego ją Protokołu 
   dotyczącego interwencji na morzu pełnym w razie zanieczyszczenia morza 
   substancjami innymi niż olej, sporządzonego w Londynie dnia 2 listopada 
   1973 r. (Dz.U. z 1984 r. Nr 24, poz. 116).
                                    
                                    
                               Rozdział 5
                          Nadzór nad statkami
                                    
                               ",1
2001_1441.txt:Art.4,Jakie statki mogą łowić w polskim morzu?," Art. 4.
1. Rybołówstwo morskie wykonuje w polskich obszarach morskich, statkami o
  polskiej przynależności armator, którego siedziba lub miejsce
  zamieszkania znajduje się na terytorium Rzeczypospolitej Polskiej.
2.  Rybołówstwo morskie statkami o polskiej przynależności poza polskimi
  obszarami morskimi, wykonują armatorzy, o których mowa w ust. 1.
3. Armatorzy, których siedziba lub miejsce zamieszkania znajduje się poza
  terytorium Rzeczypospolitej Polskiej mogą wykonywać rybołówstwo morskie
  tylko:
   1) w wyłącznej strefie ekonomicznej oraz
   2) statkami o obcej przynależności
 - jeżeli umowa międzynarodowa zawarta między Rzecząpospolitą Polską a
  państwem przynależności statku taką możliwość przewiduje.
                                    
                                ",1
2001_1545.txt:Art.358,Jakie statki mogą łowić w polskim morzu?," Art. 358.
 § 1. Do roszczeń o wynagrodzenie szkody wynikłej ze zderzenia statków na
     morskich wodach wewnętrznych lub morzu terytorialnym stosuje się prawo
     państwa nadbrzeżnego; jeżeli zderzenie nastąpiło na pełnym morzu, stosuje
     się prawo sądu państwa, który spór rozpoznaje. W razie jednak zderzenia
     statków podnoszących tę samą banderę stosuje się prawo tej bandery bez
     względu na to, na jakich wodach zderzenie nastąpiło.
 § 2. Do roszczeń o wynagrodzenie za ratownictwo udzielone na wodach
     wewnętrznych lub morzu terytorialnym stosuje się prawo państwa
     nadbrzeżnego. Do roszczeń o wynagrodzenie za ratownictwo udzielone na
     pełnym morzu stosuje się prawo sądu, który spór rozpoznaje. Jeżeli jednak
     zarówno statek ratowany, jak i statek ratujący podnoszą tę samą banderę,
     stosuje się prawo tej bandery bez względu na to, na jakich wodach
     ratownictwo nastąpiło.
 § 3. Do podziału wynagrodzenia pomiędzy armatora oraz kapitana i innych
     członków załogi stosuje się prawo bandery statku ratującego.
                                        
                                   ",1
1999_688.txt:Art.15,Kiedy komitet wyborczy może zacząć wydawać pieniądze?," Art. 15.
1.Wydatki związane z wykonywaniem inicjatywy ustawodawczej przez obywateli
  pokrywa komitet.
2. Komitet może organizować zbiórki publiczne środków finansowych na cele
  związane z wykonywaniem obywatelskiej inicjatywy ustawodawczej, na zasadach
  i w trybie określonych w przepisach ustawy z dnia 15 marca 1933 r. o
  zbiórkach publicznych (Dz.U. Nr 22, poz. 162, z 1948 r. Nr 36, poz. 250, z
  1971 r. Nr 12, poz. 115, z 1989 r. Nr 29, poz. 154, z 1990 r. Nr 34, poz.
  198 oraz z 1998 r. Nr 106, poz. 668).
3. Organizowanie zbiórki publicznej nie wymaga pozwolenia.
                                  ",1
2001_499.txt:Art.108,Kiedy komitet wyborczy może zacząć wydawać pieniądze?," Art. 108.
Wydatki ponoszone przez komitety wyborcze w związku z zarządzonymi wyborami
są pokrywane z ich źródeł własnych.
                                 ",1
2001_499.txt:Art.113,Kiedy komitet wyborczy może zacząć wydawać pieniądze?," Art. 113.
1. Środki finansowe komitetu wyborczego mogą być gromadzone wyłącznie na
  rachunku bankowym.
2. Środki finansowe mogą być wpłacane na rzecz komitetu wyborczego jedynie
  czekiem, przelewem lub kartą płatniczą.
3. Łączna suma wpłat od osoby fizycznej na rzecz jednego koalicyjnego
  komitetu wyborczego albo komitetu wyborczego wyborców nie może przekraczać
  15-krotności najniższego wynagrodzenia za pracę pracowników obowiązującego
  w dniu poprzedzającym dzień ogłoszenia postanowienia o zarządzeniu wyborów.
                                 ",1
2001_499.txt:Art.184,Kiedy komitet wyborczy może zacząć wydawać pieniądze?," Art. 184.
1. Audycje wyborcze komitetu wyborczego dostarczane są do Telewizji Polskiej
  lub Polskiego Radia nie później niż na 24 godziny przed dniem ich
  rozpowszechnienia.
2. Czas audycji wyborczych dostarczonych przez komitety wyborcze nie może
  przekraczać czasu ustalonego dla nich na podstawie przepisów, o których
  mowa w art. 182 ust. 3 i 4.
3. W wypadku stwierdzenia przez Telewizję Polską lub Polskie Radio, że
  dostarczone przez komitet wyborczy materiały audycji wyborczych
  przekraczają czas ustalony dla tych audycji, wzywają bezzwłocznie komitet
  wyborczy do skrócenia czasu audycji. W razie bezskutecznego wezwania
  Telewizja Polska lub Polskie Radio przerwie emisję audycji wyborczej w
  chwili, kiedy upłynął czas audycji przysługujący danemu komitetowi.
                                 ",1
2001_499.txt:Art.99,Kiedy komitet wyborczy może zacząć wydawać pieniądze?," Art. 99.
1. Nazwa komitetu wyborczego partii politycznej zawiera wyrazy ""komitet
  wyborczy"" oraz nazwę partii politycznej. Nazwa komitetu wyborczego partii
  politycznej może zawierać również skrót nazwy tej partii.
2. Nazwa koalicyjnego komitetu wyborczego zawiera wyrazy ""koalicyjny komitet
  wyborczy"" oraz nazwę koalicji wyborczej.
3. Nazwa komitetu wyborczego wyborców obok wyrazów ""komitet wyborczy
  wyborców"" powinna zawierać określenie odróżniające od innych komitetów.
                                      
                                 ",1
1997_555.txt:Art.77,Kiedy obrońca sądowy może bronić więcej niż jednego klienta?," Art. 77.
Oskarżony może mieć jednocześnie nie więcej niż trzech obrońców.
            
                               ",1
1997_555.txt:Art.81,Kiedy obrońca sądowy może bronić więcej niż jednego klienta?," Art. 81.
Jeżeli w warunkach określonych w art. 78 § 1, art. 79 § 1 i 2 oraz w art. 80 
oskarżony nie ma obrońcy z wyboru, prezes sądu właściwego do rozpoznania 
sprawy wyznacza mu obrońcę z urzędu.
                                    
                               Rozdział 9
                         Obrońcy i pełnomocnicy
                                    
                               ",1
1997_555.txt:Art.86,Kiedy obrońca sądowy może bronić więcej niż jednego klienta?," Art. 86.
 § 1. Obrońca może przedsiębrać czynności procesowe jedynie na korzyść 
     oskarżonego.
 § 2. Udział obrońcy w postępowaniu nie wyłącza osobistego działania w nim 
     oskarżonego.
            
                               ",1
2001_1070.txt:Art.10,Kiedy obrońca sądowy może bronić więcej niż jednego klienta?," Art. 10.
 §1. Sąd rejonowy tworzy się dla jednej lub większej liczby gmin; w
     uzasadnionych przypadkach może być utworzony więcej niż jeden sąd rejonowy
     w obrębie tej samej gminy.
 §2. Sąd okręgowy tworzy się dla obszaru właściwości co najmniej dwóch sądów
     rejonowych, zwanego dalej ""okręgiem sądowym"".
 §3. Sąd apelacyjny tworzy się dla obszaru właściwości co najmniej dwóch
     okręgów sądowych, zwanego dalej ""obszarem apelacji"".
                                        
                                   ",1
2001_1070.txt:Art.20,Kiedy obrońca sądowy może bronić więcej niż jednego klienta?," Art. 20.
Minister Sprawiedliwości, po zasięgnięciu opinii Krajowej Rady Sądownictwa, w
drodze rozporządzenia:
   1) tworzy i znosi sądy oraz ustala ich siedziby i obszary właściwości,
   2) może przekazać jednemu sądowi okręgowemu rozpoznawanie spraw z zakresu
     prawa pracy lub ubezpieczeń społecznych z właściwości innego okręgu
     sądowego z obszaru tej samej apelacji, a jednemu sądowi rejonowemu rozpoznawanie
spraw z zakresu prawa pracy z obszaru właściwości więcej niż
     jednego spośród sądów rejonowych działających w tym samym okręgu sądowym,
   3) może przekazać jednemu sądowi okręgowemu rozpoznawanie spraw
     gospodarczych z innego okręgu sądowego z obszaru tej samej apelacji oraz
     utworzyć odrębne jednostki organizacyjne do spraw gospodarczych (sądy
     gospodarcze) w innych sądach rejonowych niż określone w art. 12 § 3,
   4) może przekazać jednemu sądowi rejonowemu rozpoznawanie spraw należących
     do kompetencji wydziału rodzinnego i nieletnich w zakresie właściwości
     więcej niż jednego spośród sądów rejonowych działających w tym samym
     okręgu sądowym,
   5) może przekazać jednemu sądowi rejonowemu - sądowi gospodarczemu, w którym
     został utworzony wydział dla spraw upadłościowych i układowych,
     rozpoznawanie tych spraw, należących do właściwości innych sądów
     rejonowych - sądów gospodarczych, działających w tym samym okręgu sądowym,
   6) może powierzyć, kierując się ilością spraw wpływających do sądów
     rejestrowych oraz względami ekonomii postępowania rejestrowego:
     a) prowadzenie rejestrów, przekazanych ustawami do właściwych sądów
       rejonowych, jednemu z nich dla dwu lub więcej tych sądów,
     b) prowadzenie Krajowego Rejestru Sądowego jednemu z sądów rejonowych
       (sądów gospodarczych) dla obszaru właściwości dwu lub więcej tych sądów
       lub części obszarów ich właściwości.
                                        
                                   Rozdział 3
                                  Organy sądów
                                        
                                   ",1
